Localité,TYPE_POINT,FONCTIONNE,COMITE_GES,RESID_ART_,LOCALISATI,ANNEE_IN_1,lon,lat,PREF_NOM,SPREF_NOM,COM_NOM
Bossembele,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,17.64360000000,5.27018000000,Ombella M'Poko,Bossembélé,Bossembélé
Bossembele,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,17.64580000000,5.26461000000,Ombella M'Poko,Bossembélé,Bossembélé
Bossembele,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,17.65200000000,5.26514000000,Ombella M'Poko,Bossembélé,Bossembélé
Bossembele,Forage,Oui,Non,Dans le village,Communaute,Plus de 10 ans,17.65250000000,5.26302000000,Ombella M'Poko,Bossembélé,Bossembélé
Bossembele,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,17.65470000000,5.26310000000,Ombella M'Poko,Bossembélé,Bossembélé
Bossogbian,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.60080000000,5.69960000000,Ombella M'Poko,Bossembélé,Bossembélé
Bossogbian 1,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,17.60980000000,5.64452000000,Ombella M'Poko,Bossembélé,Bossembélé
Boudouli,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,17.72510000000,5.00758000000,Ombella M'Poko,Bossembélé,La Mbi
Bougali,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,17.38450000000,5.23239000000,Ombella M'Poko,Yaloké,Yaloké
Boyali,Forage,Oui,Non,Hors du village,Ecole,Plus de 10 ans,17.87780000000,5.05326000000,Ombella M'Poko,Bossembélé,Bossembélé
Boyali,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,17.88080000000,5.05363000000,Ombella M'Poko,Bossembélé,Bossembélé
Boyali,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.88270000000,5.05318000000,Ombella M'Poko,Bossembélé,Bossembélé
GbadenguÌ,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.61400000000,5.53068000000,Ombella M'Poko,Bossembélé,Bossembélé
GbadenguÌ,Forage,Non,Non,Hors du village,FOSA,Plus de 10 ans,17.61480000000,5.52902000000,Ombella M'Poko,Bossembélé,Bossembélé
Gbatin,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,17.77270000000,5.13291000000,Ombella M'Poko,Bossembélé,Bossembélé
Gbatin,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.77440000000,5.13210000000,Ombella M'Poko,Bossembélé,Bossembélé
Ndjoh,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.59990000000,5.70236000000,Ombella M'Poko,Bossembélé,Bossembélé
Ndjoh,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.60150000000,5.69767000000,Ombella M'Poko,Bossembélé,Bossembélé
Ndjoh,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.60170000000,5.70226000000,Ombella M'Poko,Bossembélé,Bossembélé
Ndjoh,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.60200000000,5.70371000000,Ombella M'Poko,Bossembélé,Bossembélé
Rogbazou,Forage,Non,Non,Hors du village,Communaute,Plus de 10 ans,17.68270000000,5.24946000000,Ombella M'Poko,Bossembélé,Bossembélé
Yeremon,Forage,Oui,Oui,Hors du village,Ecole,Plus de 10 ans,17.44870000000,5.23381000000,Ombella M'Poko,Bossembélé,Bossembélé
Yeremon,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.45380000000,5.23817000000,Ombella M'Poko,Bossembélé,Bossembélé
Yeremon,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.45530000000,5.23810000000,Ombella M'Poko,Bossembélé,Bossembélé
Bogombo,Forage,Non,Oui,Dans le village,Communaute,Plus de 10 ans,18.38380000000,5.32023000000,Ombella M'Poko,Bogangolo,Bogangolo
Bogouin,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,18.43260000000,5.18349000000,Ombella M'Poko,Damara,Damara
Bolotoua,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.66140000000,5.02981000000,Ombella M'Poko,Damara,Damara
Bolotoua,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.66170000000,5.02919000000,Ombella M'Poko,Damara,Damara
Bossele,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.86150000000,5.17088000000,Ombella M'Poko,Damara,Damara
Boudouma,Forage,Non,Oui,Dans le village,Communaute,Plus de 10 ans,18.39240000000,5.28923000000,Ombella M'Poko,Bogangolo,Bogangolo
Bougourounou,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,18.88780000000,5.18937000000,Ombella M'Poko,Damara,Damara
Bougourounou,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.89200000000,5.19158000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.69630000000,4.94907000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.69650000000,4.95450000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.69680000000,4.95134000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.69740000000,4.95617000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.69760000000,4.95777000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.69800000000,4.95233000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.69920000000,4.95447000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Oui,Oui,Hors du village,FOSA,Plus de 10 ans,18.69920000000,4.96014000000,Ombella M'Poko,Damara,Damara
Damara,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.70250000000,4.95951000000,Ombella M'Poko,Damara,Damara
Dongbe II,Forage,Non,Non,Hors du village,Communaute,Plus de 10 ans,18.56330000000,5.10293000000,Ombella M'Poko,Damara,Damara
Gamakia,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.69610000000,4.96781000000,Ombella M'Poko,Damara,Damara
Gba,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.58590000000,4.68175000000,Ombella M'Poko,Damara,Damara
Gba,Forage,Non,Non,Hors du village,Communaute,Plus de 10 ans,18.60360000000,4.70679000000,Ombella M'Poko,Damara,Damara
Gbago,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.63990000000,4.80095000000,Ombella M'Poko,Damara,Damara
Gbago,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.64120000000,4.80311000000,Ombella M'Poko,Damara,Damara
Gbandele,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.64410000000,4.80847000000,Ombella M'Poko,Damara,Damara
Gbandeli,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,18.64320000000,4.80603000000,Ombella M'Poko,Damara,Damara
Gbango,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.56880000000,4.67101000000,Ombella M'Poko,Damara,Damara
Gbango,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.57690000000,4.67760000000,Ombella M'Poko,Damara,Damara
Gbayele,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.62870000000,4.78111000000,Ombella M'Poko,Damara,Damara
Gbozo,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,18.47510000000,5.14191000000,Ombella M'Poko,Damara,Damara
Guerengou,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.53790000000,4.59484000000,Ombella M'Poko,Damara,Damara
Guerengou,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.54050000000,4.59988000000,Ombella M'Poko,Damara,Damara
Imoro,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.61860000000,4.73519000000,Ombella M'Poko,Damara,Damara
Imoro,Forage,Non,Non,Hors du village,Hors du village,Plus de 10 ans,18.61950000000,4.73655000000,Ombella M'Poko,Damara,Damara
Kozo,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.54840000000,5.10874000000,Ombella M'Poko,Damara,Damara
Leya,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.67320000000,4.87855000000,Ombella M'Poko,Damara,Damara
Liby,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,18.95330000000,5.25307000000,Ombella M'Poko,Damara,Damara
Liby ecole,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.93870000000,5.23487000000,Ombella M'Poko,Damara,Damara
Male,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,18.61320000000,4.72304000000,Ombella M'Poko,Damara,Damara
Malot,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.82720000000,5.10273000000,Ombella M'Poko,Damara,Damara
Malot,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.83330000000,5.11083000000,Ombella M'Poko,Damara,Damara
Ndara 2,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.68990000000,4.97426000000,Ombella M'Poko,Damara,Damara
Ndara centre,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,18.67950000000,4.98281000000,Ombella M'Poko,Damara,Damara
Ngouaka,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.65300000000,4.83200000000,Ombella M'Poko,Damara,Damara
Ngoudja,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,18.54340000000,4.62729000000,Ombella M'Poko,Damara,Damara
Ngoudja,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,18.54930000000,4.64241000000,Ombella M'Poko,Damara,Damara
Nzeri,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,18.69280000000,4.94064000000,Ombella M'Poko,Damara,Damara
Ombella,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.86400000000,5.14900000000,Ombella M'Poko,Damara,Damara
Pata,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,18.65670000000,4.83916000000,Ombella M'Poko,Damara,Damara
Pata,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,18.65730000000,4.84176000000,Ombella M'Poko,Damara,Damara
Pata,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,18.65890000000,4.84552000000,Ombella M'Poko,Damara,Damara
Sakayaka,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.71840000000,4.98987000000,Ombella M'Poko,Damara,Damara
Trangue,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.55760000000,4.65449000000,Ombella M'Poko,Damara,Damara
Trangue,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.55850000000,4.65484000000,Ombella M'Poko,Damara,Damara
Trangue,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.55970000000,4.65724000000,Ombella M'Poko,Damara,Damara
Vangue 1,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,18.79300000000,5.05772000000,Ombella M'Poko,Damara,Damara
Vangue II,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,18.81690000000,5.08140000000,Ombella M'Poko,Damara,Damara
Bekadili,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,16.79600000000,5.47519000000,Ombella M'Poko,Yaloké,Guézéli
Békaouessé,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.70360000000,5.56108000000,Ombella M'Poko,Yaloké,Guézéli
Bodanga,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.86620000000,5.43978000000,Ombella M'Poko,Yaloké,Guézéli
Bodangafo,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.69160000000,5.58061000000,Ombella M'Poko,Yaloké,Guézéli
Bozinga,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.67290000000,5.63575000000,Ombella M'Poko,Yaloké,Guézéli
Gbaguili,Forage,Oui,Oui,Hors du village,FOSA,Plus de 10 ans,16.89420000000,5.42562000000,Ombella M'Poko,Yaloké,Guézéli
Gbaguiri,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.89520000000,5.42886000000,Ombella M'Poko,Yaloké,Guézéli
Zawa,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,16.93570000000,5.38328000000,Ombella M'Poko,Yaloké,Guézéli
Bobarca,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,17.34430000000,5.25438000000,Ombella M'Poko,Yaloké,Yaloké
